LocalTime=11:26:58.648,Message=TOS,MarketTime=17:26:55.591,Symbol=A2A.MI,Type=0,Price=1.682500,Size=7,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:26:59.571,Message=TOS,MarketTime=17:26:56.508,Symbol=A2A.MI,Type=0,Price=1.682000,Size=1583,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:26:59.571,Message=TOS,MarketTime=17:26:56.508,Symbol=A2A.MI,Type=0,Price=1.682000,Size=2312,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:28:31.640,Message=TOS,MarketTime=17:28:28.590,Symbol=A2A.MI,Type=0,Price=1.682000,Size=400,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:28:33.305,Message=TOS,MarketTime=17:28:30.264,Symbol=A2A.MI,Type=0,Price=1.681000,Size=5000,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:29:27.915,Message=TOS,MarketTime=17:29:24.837,Symbol=A2A.MI,Type=0,Price=1.682000,Size=247,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:29:27.915,Message=TOS,MarketTime=17:29:24.837,Symbol=A2A.MI,Type=0,Price=1.682000,Size=13371,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:29:27.915,Message=TOS,MarketTime=17:29:24.858,Symbol=A2A.MI,Type=0,Price=1.682500,Size=2470,Source=23,Condition=0,Tick=U,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:29:27.959,Message=TOS,MarketTime=17:29:24.932,Symbol=A2A.MI,Type=0,Price=1.682000,Size=1625,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:29:29.952,Message=TOS,MarketTime=17:29:26.933,Symbol=A2A.MI,Type=0,Price=1.682000,Size=575,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:29:53.167,Message=TOS,MarketTime=17:29:50.080,Symbol=A2A.MI,Type=0,Price=1.681000,Size=4239,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:29:53.167,Message=TOS,MarketTime=17:29:50.080,Symbol=A2A.MI,Type=0,Price=1.681000,Size=3157,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
LocalTime=11:29:53.167,Message=TOS,MarketTime=17:29:50.080,Symbol=A2A.MI,Type=0,Price=1.681000,Size=5000,Source=23,Condition=0,Tick=D,Mmid=M,SubMarketId=32,Date=2019-10-25,BuyerId=0,SellerId=0
